datasets-punishment-us-dv-states,google sheet,https://docs.google.com/spreadsheets/d/1LgVZXc0wVdclj9Gkr_fZWujavaBsl2crwARj6JoUX3A/edit?usp=sharing
datasets-punishment-us-dv-ri,google sheet,https://docs.google.com/spreadsheets/d/1A_pWsGgpbmj3UYEEDOwnHyD2NRep-o-hUSevZuyfdQQ/edit?usp=sharing
datasets-punishment-us-dv-policy-trend,google sheet,https://docs.google.com/spreadsheets/d/1P4dEYMBSpxCROjhXVfH04FWz7GvJ26-Z9FeTymKbFtQ/edit?usp=sharing
datasets-prisoners-us-population-deaths-1820-43,google sheet,https://docs.google.com/spreadsheets/d/1Cjy3kYOphd9bh8cWYAT2YMuIHa3JAtFyNPmTnYUoE5w/edit?usp=sharing
datasets-prisoners-us-long-run-summary,google sheet,https://docs.google.com/spreadsheets/d/16T_GA1AdROaWb2poWP-n7MQVNZMAZZ2hr0_aBytRRJ8/edit?usp=sharing
datasets-prisoners-us-from-1900,google sheet,https://docs.google.com/spreadsheets/d/1ewxp9zA52aoiN57oX6wofVo8vPdcV3plEChSJJh63YI/edit?usp=sharing
datasets-prisoners-us-commitments-sex,google sheet,https://docs.google.com/spreadsheets/d/1IVXbKaE-NkWiOmHb04nCWmpEDzzvr15d6VngvNvS8fA/edit?usp=sharing
datasets-prisoners-us-19th-century,google sheet,https://docs.google.com/spreadsheets/d/1CGjg-YNyLjSLQSRliWS7Mjs281kQfqdwhS9sYt5hrKA/edit?usp=sharing
datasets-prisoners-spectators,google sheet,https://docs.google.com/spreadsheets/d/1TviBqfyvM3GKa9CFo0OCeN2ZfryrrHGhgtDi74HyLnM/edit?usp=sharing
datasets-prisoners-scotland-from-1840,google sheet,https://docs.google.com/spreadsheets/d/12ckcSwrR9jBTtlxdGbvJY94pRbG7DevesdNXNdSTiYk/edit?usp=sharing
datasets-prisoners-scotland-1820,google sheet,https://docs.google.com/spreadsheets/d/1mFdJNNp6W6LijWfIGPWiKs1HW07hAla5tkhbBajnVMM/edit?usp=sharing
datasets-prisoners-press,google sheet,https://docs.google.com/spreadsheets/d/10NrjX7Ep3TnixPD_l4vM0oVGyHKdGsMvSBhXOFGGVOM/edit?usp=sharing
datasets-prisoners-interaction,google sheet,https://docs.google.com/spreadsheets/d/19KInmyCZjG0J55Nu4UCF-CeYKmPA8gGwihpO0dYICiE/edit?usp=sharing
datasets-prisoners-england-wales-long-run,google sheet,https://docs.google.com/spreadsheets/d/1fvpH1wu8TbJ93H6Mk2eisD7QqbEGssa8EdGwH_3eqMA/edit?usp=sharing
datasets-prisoners-england-wales-london-pre-1850,google sheet,https://docs.google.com/spreadsheets/d/1ExiMgwJM9OeXhNjKp0WPVM7FJyU7lv8txC_Kz6_LSEQ/edit?usp=sharing
datasets-prisoners-england-wales-london-1779-1850,google sheet,https://docs.google.com/spreadsheets/d/1EoITe3BVuv6LScTACwmum7-Nro0auPIbUhpWCGge4Tg/edit?usp=sharing
datasets-prisoners-england-wales-hulks,google sheet,https://docs.google.com/spreadsheets/d/12UlnN3cmsT9gA6zFJMqweZQaLVIbkkqMdHxChst1C_A/edit?usp=sharing
datasets-prisoners-england-wales-debtors-pre-1775,google sheet,https://docs.google.com/spreadsheets/d/1sKS1BHAN7v9VFKJMOb6O6WWjjnQ5hvU1Biv6ThIbJwQ/edit?usp=sharing
datasets-prisoners-england-wales-debtors-1800,google sheet,https://docs.google.com/spreadsheets/d/1IomPHMNnciDKXUfGKQi1NYfrsBK9a8ffRVUpUlI3QPA/edit?usp=sharing
datasets-prisoners-england-wales-counties-1780-1850,google sheet,https://docs.google.com/spreadsheets/d/1tLsHkFWLnGt-1ihA9OWX0knnoQth5eGw82lVrfMK9FQ/edit?usp=sharing
datasets-prisoners-england-wales-commitments-1805-6,google sheet,https://docs.google.com/spreadsheets/d/1h5aLwcuJo57vZhzgyB61cQJqmltlFrDfj3w6S_k43wI/edit?usp=sharing
datasets-prisoners-england-wales-1892,google sheet,https://docs.google.com/spreadsheets/d/1fafnuWoxvds7p1v6IACzyMS_VR6IGWh5XJyuyHFdgVo/edit?usp=sharing
datasets-prisoners-england-wales-1864,google sheet,https://docs.google.com/spreadsheets/d/1WXofn9JPLleE6PduCWBdJ9coZrCq7Lx2dPA5EublTNA/edit?usp=sharing
datasets-prisoners-england-wales-1850,google sheet,https://docs.google.com/spreadsheets/d/1mY-jPocOI_IVJIOSaNnSjfQyAU-Vv1xfdhyChT3FWhk/edit?usp=sharing
datasets-prisoners-england-wales-1840,google sheet,https://docs.google.com/spreadsheets/d/1XcusHEV_ilcNtCsr4LDKtuuX6CAMY6sy-tD02eGheTA/edit?usp=sharing
datasets-prisoners-england-wales-1838,google sheet,https://docs.google.com/spreadsheets/d/1Exg05wMVQycy5krNGeO36AaHBbKC9Sg_0cPsbEfiVe0/edit?usp=sharing
datasets-prisoners-england-wales-1836,google sheet,https://docs.google.com/spreadsheets/d/1cNnA1LRfDEiaJen5om4877nX6_HGWAx2Qayauy5cVk8/edit?usp=sharing
datasets-prisoners-england-wales-1830,google sheet,https://docs.google.com/spreadsheets/d/1klaA-TqHm_3Mra1iXmsGux11ddyVXW7pWFp7Ls0vOnU/edit?usp=sharing
datasets-prisoners-england-wales-1823,google sheet,https://docs.google.com/spreadsheets/d/1VsTM_7BLdJyro-7shJahMC4cUkKk5VLMtxTrxlxoA-A/edit?usp=sharing
datasets-prisoners-england-wales-1820,google sheet,https://docs.google.com/spreadsheets/d/1jsrUH3hSE6caG-dj3XU0gy7z201jhDap4GZr9htI5cI/edit?usp=sharing
datasets-prisoners-england-wales-1810,google sheet,https://docs.google.com/spreadsheets/d/1_s0styjKcjtCHVMJNXR3tHbH7DBuhwNFoNYeel3RC1g/edit?usp=sharing
datasets-prisoners-england-wales-1800,google sheet,https://docs.google.com/spreadsheets/d/1C-0gU6gQqxUifABlM20AD7InDCsDz2x5USzt8mGbcXU/edit?usp=sharing
datasets-prisoners-england-wales-1780,google sheet,https://docs.google.com/spreadsheets/d/1uGtzA96wJKUgmbDsuYNPv1wsFPtE9n-CQtxSDZIuROc/edit?usp=sharing
datasets-prisoners-australia,google sheet,https://docs.google.com/spreadsheets/d/1DigI4ayK0AnMS0_SV1s70K8i5AAii2G8NRBP5z3A5Ds/edit?usp=sharing
datasets-prisoner-communication-mid-19th-century,google sheet,https://docs.google.com/spreadsheets/d/1tAoa7ui_Ur69z8heFaQ_vqqBZx0ovVrlSt1rOymFk8Q/edit?usp=sharing
datasets-prisoner-communication-late-20th-century,google sheet,https://docs.google.com/spreadsheets/d/1JCuvC_-DWx7nrazEeUOsCCzmgByc75V7Ubq-eoe11Pg/edit?usp=sharing
datasets-prisoner-communication-early-20th-century,google sheet,https://docs.google.com/spreadsheets/d/1NZ-NPJJQrRNW8Ak_Cn-MZ5aEHzUmrxYWclrUj8NWnVk/edit?usp=sharing
datasets-population-us,google sheet,https://docs.google.com/spreadsheets/d/1S8-nnzLcoqJ-qzKzVXhmXT1RjYPnQ30a08oeKFrfiHY/edit?usp=sharing
datasets-population-england-wales,google sheet,https://docs.google.com/spreadsheets/d/17TIvcuwkA4baD0m-eHwtpNmp7izjRBhtQFroBo2Ucto/edit?usp=sharing
datasets-population-australia,google sheet,https://docs.google.com/spreadsheets/d/1yleYrYQHX_CeKNca07OrjIrGQC9oGsWoEuR965XXYvc/edit?usp=sharing
datasets-parole-prisoners-communication,google sheet,https://docs.google.com/spreadsheets/d/1kA8jyllFljHAG8V7UPuVLdqzgyTSBuaFETpeKgrBLAI/edit?usp=sharing
datasets-military-service-uk,google sheet,https://docs.google.com/spreadsheets/d/1FeRVC9Nrb406d02ugbTjUSmKLbPxPhpCrKUCMJgpkR8/edit?usp=sharing
datasets-manifest-admin,google sheet,https://docs.google.com/spreadsheets/d/139myxUfwDqTtmdIpdGihmDF3eQojipamctnYRceJEag/edit?usp=sharing
datasets-libraries-public-books-before-1940,google sheet,https://docs.google.com/spreadsheets/d/1ZBhLM8114VorSwKZ8W1T44vczmBM4OyM5AViXaEmzdY/edit?usp=sharing
datasets-libraries-prisons-books-before-1900,google sheet,https://docs.google.com/spreadsheets/d/1QkyAgUVWI1NBuTXa-3Odw0AfQORh6ap9YS9dq1xBn1U/edit?usp=sharing
datasets-libraries-prisons-books-ala-1933,google sheet,https://docs.google.com/spreadsheets/d/18_ZXl0oxNo32JgJpJ9IIZbJrbp0R-uYtfOcVh8u3_ug/edit?usp=sharing
datasets-libraries-prisons-before-1940,google sheet,https://docs.google.com/spreadsheets/d/1G-jbaMfmnQWfkEsU8PZnKIqGPft0mJtirpU1XhhGPw0/edit?usp=sharing
datasets-libraries-prisons-after-1980,google sheet,https://docs.google.com/spreadsheets/d/1KWYLwarJu-ZEjxGQNVpRaOe30UziivEY5lIpc6KxScM/edit?usp=sharing
datasets-libraries-prisons-1940-1980,google sheet,https://docs.google.com/spreadsheets/d/10FHhZJnNQlu8wFsXFpccPTvarGEYxiSa8tGElPWes9g/edit?usp=sharing
datasets-howard-prison-visits,google sheet,https://docs.google.com/spreadsheets/d/1iAUlxihD5rQVqIMF9WVTTV4Qfu07fyfoljTNf-Q6NMM/edit?usp=sharing
datasets-frankenstein-feelings-comparison,google sheet,https://docs.google.com/spreadsheets/d/18vpjvSIfN1479zRNVe4ohgrqU7emN7r_5J6nngAbaVw/edit?usp=sharing
datasets-feature-film-characteristics,google sheet,https://docs.google.com/spreadsheets/d/1XhwoOo3-tUsJVe20JM9MieIGvbBG_EwZvedCj6U-wOI/edit?usp=sharing
datasets-executions-us,google sheet,https://docs.google.com/spreadsheets/d/1zMY2OI_4OX2-4btRnJpy7rhZzM-UxdC7W1h7Q4QcF48/edit?usp=sharing
datasets-executions-scotland-from-1800,google sheet,https://docs.google.com/spreadsheets/d/1IGKY7M_yf46I1CJQwGkNP9BrPVyHjLenWI2GrZLB4Zk/edit?usp=sharing
datasets-executions-lynching-us,google sheet,https://docs.google.com/spreadsheets/d/1kH6VTsORWkVE30il3SE7i_Fc5Hjwn_kF56j7lItOtok/edit?usp=sharing
datasets-executions-england-wales-london-pre-1840,google sheet,https://docs.google.com/spreadsheets/d/1xjV6tz3S-YOR7v2zXVK-hNwh639VPoIRmJDzb2MCKVw/edit?usp=sharing
datasets-executions-england-wales-from-1800,google sheet,https://docs.google.com/spreadsheets/d/1c5nBGrTVXPLiG6lQWY2DJAkKF2utOIc7MVrVHdIPtVQ/edit?usp=sharing
datasets-executions-england-wales-before-1800,google sheet,https://docs.google.com/spreadsheets/d/1zUguvvfJ4aG01rZdbBxkvtm21P86zpW2OffqPQP2r8g/edit?usp=sharing
datasets-executions-australia,google sheet,https://docs.google.com/spreadsheets/d/1y9E42haGmPCucVPQ3uQlxQvrDaNZGCxrGtR1oVCieG8/edit?usp=sharing
datasets-electoral-franchise,google sheet,https://docs.google.com/spreadsheets/d/10rl5NGWYqLkrAoWVFPQx1lepIFO2UzhB0mSq2tNExYM/edit?usp=sharing
datasets-eastern-state-prisoner-population,google sheet,https://docs.google.com/spreadsheets/d/1qRHPO0h2tw08UDtjEGumom64TRzboiNRaJwPgoheWow/edit?usp=sharing
datasets-eastern-state-penitentiary-costs,google sheet,https://docs.google.com/spreadsheets/d/1r3fJEZeWr71C_--zb_rKKp0lN0N3GW783bXh_5TspEY/edit?usp=sharing
datasets-eastern-state-official-visitors,google sheet,https://docs.google.com/spreadsheets/d/11N07il-3LZ4EEZZV79b70IudQss1rNhlxMkGVOSs3ho/edit?usp=sharing
datasets-dvcd-rationalizing-stereotyping,google sheet,https://docs.google.com/spreadsheets/d/1omcRMOxd3GSgLX0L54mHm34LA8822hxW3syXOjMXCRM/edit?usp=sharing
datasets-dvcd-dv-claims-dataset,google sheet,https://docs.google.com/spreadsheets/d/1319JtJCRFyobhJRF5Efkn5DDPrZ0datrEp7d2s_DR9k/edit?usp=sharing
datasets-crosswalk-world-countries,google sheet,https://docs.google.com/spreadsheets/d/1qR0q5o1AZrfwqyliYNdx-qu_qzKMVtOkKiMqxe-9Bc4/edit?usp=sharing
datasets-criminal-justice-world-sex-change,google sheet,https://docs.google.com/spreadsheets/d/1VDX4MweIRCQm47aT0BdBO3uodXnZ-5CU78dxAO0zStM/edit?usp=sharing
datasets-criminal-justice-world-cts9,google sheet,https://docs.google.com/spreadsheets/d/1HifbssYfzPZfFFMYlzw7Avw6ch8q6XA0DMtTxVwvgQY/edit?usp=sharing
datasets-criminal-justice-world-cts2-stats,google sheet,https://docs.google.com/spreadsheets/d/18XUjgxIgiwYa62irvFeI7iw6GBHQi9OsYasnvhWRBck/edit?usp=sharing
datasets-criminal-justice-world-cts2-dataset,google sheet,https://docs.google.com/spreadsheets/d/1baxcRMcIo69rG5Lxypa8HZLGlRWq_n0V9dbxLUKkHbU/edit?usp=sharing
datasets-criminal-justice-world-cts10,google sheet,https://docs.google.com/spreadsheets/d/1yDhFK34_BK_3f2tpPg_MczVR2ihJOAM8KYkYtNZOyW4/edit?usp=sharing
datasets-criminal-justice-us-federal,google sheet,https://docs.google.com/spreadsheets/d/193GehTwQHt36t-772eWSiGiXBLS7TzVlCTM1thMldac/edit?usp=sharing
datasets-criminal-justice-us-c2005,google sheet,https://docs.google.com/spreadsheets/d/10LHGqKprdJkmomLJBRWIxahD8YcAlG6-gfeB4gPh_po/edit?usp=sharing
datasets-criminal-justice-dv-process,google sheet,https://docs.google.com/spreadsheets/d/1-d0-ETG2JDVn3WQhNsSVEp_fpNzmhHyCMTSgnYD-KlI/edit?usp=sharing
datasets-criminal-justice-dv-gender,google sheet,https://docs.google.com/spreadsheets/d/1b7kUUYZfcQwUxJxEwyQXoGqxZLPa1KeBIHLvb5eZ_4s/edit?usp=sharing
datasets-counties-england-wales,google sheet,https://docs.google.com/spreadsheets/d/1S1HR2Y07i-enxBHMPXWAjKeDL6BLQB0aA1KgoJYrq30/edit?usp=sharing
datasets-athens-competition-plays,google sheet,https://docs.google.com/spreadsheets/d/19qb0OP1tMW2fKyP8tLyao2HW-o-_CeTo5St37y6bx7E/edit?usp=sharing
datasets-punishment-reckless-sex,google webpage,https://docs.google.com/spreadsheets/d/1R8y1tO6RCbwnGfV7g_O0tv2bcAaqR3asa2Dymipt1SE/pubhtml
datasets-punishment-us-dv-ncsc,google webpage,https://docs.google.com/spreadsheets/d/1u0hSl93rYbM8YhMvepi2TW-geLi-csWvZjcuplkvAuw/pubhtml
datasets-punishment-us-dv-nj,google webpage,https://docs.google.com/spreadsheets/d/1A5eKps5SyQSP27aKGDZpX-xXVZeP7FjDRXmegNdU4aE/pubhtml
datasets-punishment-us-dv-ny,google webpage,https://docs.google.com/spreadsheets/d/1v5nga1jkUk8GGfrgjObSnZc-lE3m7r4icnKbqZ60Nas/pubhtml
datasets-victims-fatalities,google webpage,https://docs.google.com/spreadsheets/d/16GoiEbSxGsywVVOQ034HKrSN_UPOYu9Hw9NCmB0-Y0s/pubhtml
datasets-victims-injuries-nhamcs,google webpage,https://docs.google.com/spreadsheets/d/1EpEtvuUQGBGeFzhmEFGAmam2M8yTFRuyH2IK3UVAHl4/pubhtml
datasets-victims-criminalization,google webpage,https://docs.google.com/spreadsheets/d/1JeHUrkILK43KNXQgIjJImA2EPzmziX2ylJBJI8nh_M8/pubhtml
datasets-victims-injuries-dv,google webpage,https://docs.google.com/spreadsheets/d/1LNjJKMVZGJPrmqt2WQuLOzun8TWAW-ea3MwlumDd_Jo/pubhtml
datasets-punishment-us-dv-ca,google webpage,https://docs.google.com/spreadsheets/d/15c-tRzu8y0vAa1gptd-d-K3GO3fBb24u3MbJkPG_9uc/pubhtml
datasets-punishment-us-dv-legislation,google webpage,https://docs.google.com/spreadsheets/d/18sjZEXdUKub-mFmLadhcryN2p7NAnR3EeNsy2oytbRY/pubhtml
datasets-punishment-us-dv-ct,google webpage,https://docs.google.com/spreadsheets/d/1tYBTsF7-px-3lCnBFOolTdj5KbTb9SaJ4_gGf5ADiVA/pubhtml
datasets-punishment-us-dv-dual-arrests,google webpage,https://docs.google.com/spreadsheets/d/1xVLB1FrIouFSZZVpHI8NFdfksBzaL-tOjXxdJKsKWhM/pubhtml
datasets-punishment-us-dv-ak,google webpage,https://docs.google.com/spreadsheets/d/1Umg3hWiKCnqTPmNzJg5r0b6TEMaWYpkSw6Yr2uPeC_Y/pubhtml
datasets-punishment-us,google webpage,https://docs.google.com/spreadsheets/d/1XhnG67jH2UosmcdwpeFcq93DZo4zaTSEz7lsyxesdlE/pubhtml
datasets-punishment-scotland-long-run,google webpage,https://docs.google.com/spreadsheets/d/1CZVs0UFv8puLZ29e_wAbpxW4pfAqpe8HuX0uBQU1owQ/pubhtml
datasets-punishment-sex-reform,google webpage,https://docs.google.com/spreadsheets/d/1epxY_e7lAk4K--BiiHNn8UlWuF5t1vT-kF6g85bNUtA/pubhtml
datasets-punishment-us-dv-basile-study,google webpage,https://docs.google.com/spreadsheets/d/14EK7Z-F_GWcNi3ew5_HA9X2z3ilgied5LVXCBCFyakk/pubhtml
datasets-punishment-us-dv-arrests,google webpage,https://docs.google.com/spreadsheets/d/1IzmdoysFei4faoYb3irecuDfoQItQothfxxjBfZN5rA/pubhtml
datasets-prisoners-us-fed-state-1940,google webpage,https://docs.google.com/spreadsheets/d/1sI2EoxhhaHxrxtPKOKXXfyBDXHmmp4wheEbjQMY6Gng/pubhtml
datasets-prisoners-us-offenses-1970-1997,google webpage,https://docs.google.com/spreadsheets/d/1yhWfjAb-In2Nw_WB6bOUyrZ9G52WZoeeEFeIBU25050/pubhtml
datasets-prisoners-world-2003-2010,google webpage,https://docs.google.com/spreadsheets/d/14dsNnZEr1trsXHxJaLTxJgtL7wEQvgZYP9UuIeRc-Uw/pubhtml
datasets-prisoners-us-judges-2010,google webpage,https://docs.google.com/spreadsheets/d/1Frx_DeUq5wX76XXASardUz8YBia-OvJCwlRCEsE1ZTk/pubhtml
datasets-prisoners-us-state-sex-panel,google webpage,https://docs.google.com/spreadsheets/d/1V4_0T_lJPVBhKuMirhXncjWMI3C6crHgcD84qv1Y2JY/pubhtml
datasets-punishment-australia,google webpage,https://docs.google.com/spreadsheets/d/1Tl6OLqy-YhnPf5JvyiaFcBFs97hKkjkZKONrAW06Id0/pubhtml
datasets-punishment-england-wales-long-run,google webpage,https://docs.google.com/spreadsheets/d/1ijx9x2_mTW6-GC1RMbvttJV7eg4BA0coDCRgclQu4Os/pubhtml
datasets-punishment-england-wales-old-bailey,google webpage,https://docs.google.com/spreadsheets/d/1kMHe4qLFh25eknjWutFImSewWPywvxXlTGEFRtQTO-w/pubhtml
datasets-punishment-executions-statements-meals,google webpage,https://docs.google.com/spreadsheets/d/1RF-0BkAVaWwWTlQdkswsfQFmq1x1N4xWL6cHAytuydE/pubhtml
datasets-prisoners-us-media-use,google webpage,https://docs.google.com/spreadsheets/d/1Eqox3W3Yg8cvUhQoNf22nMaQzscNHdPFRfw-b4t-3Lw/pubhtml
datasets-victims-injuries-causes,google webpage,https://docs.google.com/spreadsheets/d/16oWDrrlVVlKYw0t9ybdTMXWBjIfhrkZ9ZhMJh6MojiU/pubhtml
datasets-victims-dv-ncvs,google webpage,https://docs.google.com/spreadsheets/d/1fOR9LNmLJE_lL8_J7Z0F05c3NPCqI2DVD449I-4uZnc/pubhtml
datasets-victims-dv-homicide-suicide,google webpage,https://docs.google.com/spreadsheets/d/1kRS4Rzdp7CZxx8IJ3jO5iXaCuCbd6ufPe8tn9dxMi2A/pubhtml
datasets-victims-agencies-dv,google webpage,https://docs.google.com/spreadsheets/d/1Iq5ViA6HNaS0VzKZODFKmXhyubfsy4CpUFDBDzrgFGs/pubhtml
datasets-transported-uk-australia,google webpage,https://docs.google.com/spreadsheets/d/1fM_wSmCFny9YPbiI6j9v18YHwCCbCDeq7xVJbTs4_NI/pubhtml
datasets-transported-england-wales-america,google webpage,https://docs.google.com/spreadsheets/d/152rR8MweRsWMN18fFXmfD9wzkJ8kpxIucP7uGmYcJPo/pubhtml
datasets-state-prisons-cells-prisoners-1868-1873,google webpage,https://docs.google.com/spreadsheets/d/1G36zuN70Is_Arfr-JjLxFl2_DqTCx9iuBDUGBrFQ90Y/pubhtml
datasets-punishment-us-restraining-inmates,google webpage,https://docs.google.com/spreadsheets/d/1EiIkVsieUfmdsu6g7ft-c6kY7AnDuBd8IQ1de4U9iZc/pubhtml
datasets-punishment-us-dv-tn,google webpage,https://docs.google.com/spreadsheets/d/1THLZ_BFChSyhtf_7hHcuFnV6rJ9Z00iyNnjEvryEYbk/pubhtml
datasets-punishment-us-dv-synth,google webpage,https://docs.google.com/spreadsheets/d/19mjVBERri24sKPVqhRA_BAOq400CZd-njh3KVverE48/pubhtml
datasets-punishment-us-dv-states,google webpage,https://docs.google.com/spreadsheets/d/1LgVZXc0wVdclj9Gkr_fZWujavaBsl2crwARj6JoUX3A/pubhtml
